;            Sweet Angler's Maize, 220ml (125g) anise (анисовая);107,000;CZ4469;0,99 EUR;1,584;Carp Zoom;Наживка
;            Sweet Angler's Maize, 220ml (125g) brandy (бренди);;CZ5869;0,99 EUR;1,584;Carp Zoom;Наживка
;            Sweet Angler's Maize, 220ml (125g) honey (медовая);75,000;CZ1376;0,99 EUR;1,584;Carp Zoom;Наживка
;            Sweet Angler's Maize, 220ml (125g) natural (натуральная);42,000;CZ1338;0,99 EUR;1,584;Carp Zoom;Наживка
;            Sweet Angler's Maize, 220ml (125g) plum (слива);19,000;CZ7156;0,99 EUR;1,584;Carp Zoom;Наживка
;            Sweet Angler's Maize, 220ml (125g) strawberry (клубничная);;CZ7149;0,99 EUR;1,584;Carp Zoom;Наживка
;            Sweet Angler's Maize, 220ml (125g) tutti frutti (фруктовая смесь);77,000;CZ9362;0,99 EUR;1,584;Carp Zoom;Наживка
;            Sweet Angler's Maize, 220ml (125g) vanilla (ванильная);17,000;CZ1352;0,99 EUR;1,584;Carp Zoom;Наживка
;        02. Premium Maize (кукуруза премиум класса) (Catalogue p. 2);;;;0;Carp Zoom;Наживка
;            Premium Maize, 220 ml (125g) garlic (чеснок);19,000;CZ7163;1,57 EUR;2,512;Carp Zoom;Наживка
;            Premium Maize, 220 ml (125g) honey (медовая);;CZ1291;1,57 EUR;2,512;Carp Zoom;Наживка
;            Premium Maize, 220 ml (125g) liver (печень);88,000;CZ3491;1,57 EUR;2,512;Carp Zoom;Наживка
;            Premium Maize, 220 ml (125g) mosquito larva (личинки комаров);101,000;CZ3851;1,57 EUR;2,512;Carp Zoom;Наживка
;            Premium Maize, 220 ml (125g) mussel (мидии);1 127,000;CZ1314;0,99 EUR;1,584;Carp Zoom;Наживка
;            Premium Maize, 220 ml (125g) salty corn (соленая кукуруза);54,000;CZ3521;1,57 EUR;2,512;Carp Zoom;Наживка
;            Premium Maize, 220 ml (125g) scopex (скопекс);;CZ3844;1,57 EUR;2,512;Carp Zoom;Наживка
;            Premium Maize, 220 ml (125g) spicy sausage (острая колбаса);60,000;CZ3514;1,57 EUR;2,512;Carp Zoom;Наживка
;            Premium Maize, 220 ml (125g) strawberry (клубничная);;CZ1277;1,57 EUR;2,512;Carp Zoom;Наживка
;            Premium Maize, 220 ml (125g) vanilla (ванильная);;CZ9379;1,57 EUR;2,512;Carp Zoom;Наживка
;        03. XXL Corn (кукуруза экстра размера - XXL) (Catalogue p. 2);;;;0;Carp Zoom;Наживка
;            XXL Corn, 220 ml (125g) honey (медовая);33,000;CZ2342;1,57 EUR;2,512;Carp Zoom;Наживка
;            XXL Corn, 220 ml (125g) mussel (мидии);;CZ9386;1,57 EUR;2,512;Carp Zoom;Наживка
;            XXL Corn, 220 ml (125g) strawberry (клубничная);36,000;CZ2359;1,57 EUR;2,512;Carp Zoom;Наживка
;            XXL Corn, 220 ml (125g) vanilla (ванильная);32,000;CZ2335;1,57 EUR;2,512;Carp Zoom;Наживка
;        04. Tigernuts & Lupin (тигровый орех и люпин) (Catalogue p. 3);;;;0;Carp Zoom;Наживка
;            Lupin, 220 ml (125g) (люпин);95,000;CZ7934;1,59 EUR;2,544;Carp Zoom;Наживка
;            Tigernuts, 220 ml (125g) (тигровый орех);74,000;CZ7170;1,59 EUR;2,544;Carp Zoom;Наживка
;            Tigernuts, 220 ml (125g), chili (тигровый орех-чили перец);103,000;CZ3583;1,59 EUR;2,544;Carp Zoom;Наживка
;            Tigernuts, 220 ml (125g), pineapple (тигровый орех-ананас);73,000;CZ3545;1,59 EUR;2,544;Carp Zoom;Наживка
;        05. Hard&Dry Tigernuts (сухой тигровый орех) (Catalogue p. 3);;;;0;Carp Zoom;
;            Hard&Dry Tigernuts, 10kg;15,000;CZ9561;30,00 EUR;48;Carp Zoom;Прикормки
;            Hard&Dry Tigernuts, 2,5kg (тигровый орех);8,000;CZ1501;8,40 EUR;13,44;Carp Zoom;Прикормки
;        06. Turbo seed (распаренные семена) (Catalogue p. 4);;;;0;Carp Zoom;Прикормки
;            Turbo seed 3X Mix, corn+wheat+hemp, 500 g  (кукуруза+пшеница+конопля);140,000;CZ5770;1,09 EUR;1,744;Carp Zoom;Прикормки
;            Turbo seed 5X Mix, corn+wheat+hemp+tigernut+mammoth maize, 500 g (кукуруза+пшеница+конопля+тигровый орех+огромная кукуруза);3,000;CZ7255;1,59 EUR;2,544;Carp Zoom;Прикормки
;            Turbo seed, corn - natural, 500 g (кукуруза – натуральный вкус);;CZ5756;0,95 EUR;1,52;Carp Zoom;Прикормки
;            Turbo seed, corn - strawberry red, 500 g (кукуруза – вкус клубники);19,000;CZ7262;1,52 EUR;2,432;Carp Zoom;Прикормки
;            Turbo seed, corn - yellow honey, 500 g  (кукуруза – вкус меда);67,000;CZ7279;1,52 EUR;2,432;Carp Zoom;Прикормки
;            Turbo seed, hemp, 500 g (семя конопли);;CZ7231;2,00 EUR;3,2;Carp Zoom;Прикормки
;            Turbo seed, tigernuts, 500 g (тигровый орех);52,000;CZ7248;2,39 EUR;3,824;Carp Zoom;Прикормки
;        07. Special Additives (добавки высокой концентрации к прикормкам и для изготовления бойлов) (Catalog;;;;0;Carp Zoom;
;            CZ Special Additive, Robin Red® Mix, 250g (острые специи - красный);63,000;CZ5937;2,92 EUR;4,672;Carp Zoom;Добавки
;            Special Additive, Betaine, 250g (бетаин);58,000;CZ3056;1,36 EUR;2,176;Carp Zoom;Добавки
;            Special Additive, Black Halibut Crush, 250g (черный палтус молотый);25,000;CZ3063;1,20 EUR;1,92;Carp Zoom;Добавки
;            Special Additive, Groundbait Glue, 250g (клей для прикормки);55,000;CZ3094;1,27 EUR;2,032;Carp Zoom;Добавки
;            Special Additive, Maggot Glue, 250g (клей для личинок);56,000;CZ3100;1,59 EUR;2,544;Carp Zoom;Добавки
;            Special Additive, Red Halibut Crush, 250g   (красный палтус молотый);21,000;CZ3070;1,27 EUR;2,032;Carp Zoom;Добавки
;            Special Additive, Spirulina Algae, 250g  (спирулина);52,000;CZ3087;2,00 EUR;3,2;Carp Zoom;Добавки
;        08. Fish Meal, Hemp Meal, TTX & PV1 & Crumbs (добавки к прикормкам) (Catalogue p. 5);;;;0;Carp Zoom;Добавки
;            Crumbs groundbait additive, 800 g (английская крошка);19,000;CZ3134;2,39 EUR;3,824;Carp Zoom;Добавки
;            Bait Additives, Fish Meal, 1kg (рыбная добавка);;CZ2218;2,70 EUR;4,32;Carp Zoom;Добавки
;            Bait Additives, Hemp Meal, 1kg (конопляная добавка);13,000;CZ2225;2,70 EUR;4,32;Carp Zoom;Добавки
;            PV1 groundbait additive, 1 kg  (клей для прикормки);47,000;CZ8139;1,59 EUR;2,544;Carp Zoom;Добавки
;            TTX groundbait additive, 800 g (кукурузный тортик);33,000;CZ8122;1,59 EUR;2,544;Carp Zoom;Добавки
;        09. Carp Fiesta 1kg (прикормка) (Catalogue p. 6-7);;;;0;Carp Zoom;
;            Carp Fiesta, Black Carp - Cold Water, 1 kg (для холодной воды);29,000;CZ8600;1,26 EUR;2,016;Carp Zoom;Прикормки
;            Carp Fiesta, Carp Mix, 1 kg (шоколад-печенье);;CZ3196;1,26 EUR;2,016;Carp Zoom;Прикормки
;            Carp Fiesta, Carp Special, 1 kg (лимон-печенье);;CZ3202;1,26 EUR;2,016;Carp Zoom;Прикормки
;            Carp Fiesta, Feeder Carp, 1 kg (фидер);25,000;CZ3219;1,26 EUR;2,016;Carp Zoom;Прикормки
;            Carp Fiesta, Fish Mix, 1 kg (рыбная смесь);30,000;CZ3613;1,26 EUR;2,016;Carp Zoom;Прикормки
;            Carp Fiesta, Honey, 1 kg  (мед);29,000;CZ7187;1,26 EUR;2,016;Carp Zoom;Прикормки
;            Carp Fiesta, Mussel, 1 kg (мидии);399,000;CZ3226;0,97 EUR;1,552;Carp Zoom;Прикормки
;            Carp Fiesta, Spice Mix, 1 kg (смесь специй);;CZ3606;1,26 EUR;2,016;Carp Zoom;Прикормки
;            Carp Fiesta, Strawberry, 1 kg (клубника);29,000;CZ3233;1,26 EUR;2,016;Carp Zoom;Прикормки
;            Carp Fiesta, Vanilla, 1 kg (ваниль);;CZ3620;1,26 EUR;2,016;Carp Zoom;Прикормки
;            Carp Fiesta, XXL Carp Red (strawberry), 1 kg  (клубника, крупнозернистая);10,000;CZ8587;1,26 EUR;2,016;Carp Zoom;Прикормки
;            Carp Fiesta, XXL Carp Yellow (honey), 1 kg (мед, крупнозернистая);20,000;CZ8594;1,26 EUR;2,016;Carp Zoom;Прикормки
;        10. Carp Fiesta 3kg (прикормка) (Catalogue p. 6-7);;;;0;Carp Zoom;Прикормки
;            Carp Fiesta, Carp Mix, 3 kg (шоколад-печенье);87,000;CZ3240;3,01 EUR;4,816;Carp Zoom;Прикормки
;            Carp Fiesta, Carp Special, 3 kg (лимон-печенье);20,000;CZ3257;3,01 EUR;4,816;Carp Zoom;Прикормки
;            Carp Fiesta, Feeder Carp, 3 kg (фидер);;CZ3264;3,01 EUR;4,816;Carp Zoom;Прикормки
;            Carp Fiesta, Fish Mix, 3 kg (рыбная смесь);4,000;CZ3804;3,01 EUR;4,816;Carp Zoom;Прикормки
;            Carp Fiesta, Honey, 3 kg  (мед);269,000;CZ7194;3,01 EUR;4,816;Carp Zoom;Прикормки
;            Carp Fiesta, Spice Mix, 3 kg (смесь специй);21,000;CZ3651;3,01 EUR;4,816;Carp Zoom;Прикормки
;            Carp Fiesta, Strawberry, 3 kg (клубника);156,000;CZ3288;3,01 EUR;4,816;Carp Zoom;Прикормки
;            Carp Fiesta, Vanilla, 3 kg (ваниль);12,000;CZ3811;3,01 EUR;4,816;Carp Zoom;Прикормки
;            Carp Fiesta, XXL Carp Red (strawberry), 3 kg  (клубника, крупнозернистая);;CZ8617;3,01 EUR;4,816;Carp Zoom;Прикормки
;            Carp Fiesta, XXL Carp Yellow (honey), 3 kg (мед, крупнозернистая);;CZ8624;3,01 EUR;4,816;Carp Zoom;Прикормки
;        11. Carp Fiesta 10kg (прикормка) (Catalogue p. 6-7);;;;0;Carp Zoom;Прикормки
;            Carp Fiesta , Carp Mix, 10 kg (шоколад-печенье);;CZ7306;9,57 EUR;15,312;Carp Zoom;Прикормки
;            Carp Fiesta , Carp Special, 10 kg (лимон-печенье);;CZ7313;9,57 EUR;15,312;Carp Zoom;Прикормки
;            Carp Fiesta , Feeder Carp, 10 kg (фидер);;CZ7276;9,57 EUR;15,312;Carp Zoom;Прикормки
;            Carp Fiesta , Honey, 10 kg  (мед);;CZ7344;9,57 EUR;15,312;Carp Zoom;Прикормки
;            Carp Fiesta , Strawberry, 10 kg (клубника);;CZ7337;9,57 EUR;15,312;Carp Zoom;Прикормки
;            Carp Fiesta , XXL Carp Red (Strawberry),10 kg (клубника,крупнозернистая);;CZ7283;9,57 EUR;15,312;Carp Zoom;Прикормки
;            Carp Fiesta , XXL Carp Yellow (Honey), 10 kg (мед,крупнозернистая);;CZ7290;9,57 EUR;15,312;Carp Zoom;Прикормки
;            Carp Fiesta, Fish Mix, 10 kg (рыбная смесь);;CZ4351;9,57 EUR;15,312;Carp Zoom;Прикормки
;            Carp Fiesta, Spice Mix, 10 kg (смесь специй);;CZ4344;9,57 EUR;15,312;Carp Zoom;Прикормки
;            Carp Fiesta, Vanilla, 10 kg (ваниль);;CZ4368;9,57 EUR;15,312;Carp Zoom;Прикормки
;        12. Big Catch Groundbaits (прикормка);;;;0;Carp Zoom;Прикормки
;            Big Catch Groundbaits, Big Carp-Yellow, 1 kg (для  карпов, желтая);;CZ8115;1,43 EUR;2,288;Carp Zoom;Прикормки
;            Big Catch Groundbaits, Bream, 1 kg (лещ);;CZ3189;1,43 EUR;2,288;Carp Zoom;Прикормки
;            Big Catch Groundbaits, Coco-Vanilla, 1 kg (кокос-ваниль);;CZ7200;1,43 EUR;2,288;Carp Zoom;Прикормки
;            Big Catch Groundbaits, Match, 1 kg (Матч);;CZ3141;1,43 EUR;2,288;Carp Zoom;Прикормки
;            Big Catch Groundbaits, Roach, 1 kg (плотва, красноперка);;CZ3165;1,12 EUR;1,792;Carp Zoom;Прикормки
;        13. Super Sweet Groundbaits (прикормка) (Catalogue p. 8);;;;0;Carp Zoom;Прикормки
;            Super Sweet groundbait, 1kg, sweet fish (сладкая рыба);43,000;CZ9844;1,36 EUR;2,176;Carp Zoom;Прикормки
;            Super Sweet groundbait, 1kg, sweet honey (сладкий мед);33,000;CZ9851;1,36 EUR;2,176;Carp Zoom;Прикормки
;            Super Sweet groundbait, 1kg, sweet punch;44,000;CZ9875;1,36 EUR;2,176;Carp Zoom;Прикормки
;            Super Sweet groundbait, 1kg, sweet strawberry (сладкая клубника);33,000;CZ9837;1,36 EUR;2,176;Carp Zoom;Прикормки
;            Super Sweet groundbait, 1kg, sweet vanilla (сладкая ваниль);44,000;CZ9868;1,36 EUR;2,176;Carp Zoom;Прикормки
;        14. Fish Magnet (прикормка – магнит для рыб) (Catalogue p. 9);;;;0;Carp Zoom;Прикормки
;            CZ Fish Magnet, Cream, 1kg (кремовая,сливки);16,000;CZ5906;1,64 EUR;2,624;Carp Zoom;Прикормки
;            CZ Fish Magnet, Green, 1kg  (зеленая);87,000;CZ5920;1,44 EUR;2,304;Carp Zoom;Прикормки
;            CZ Fish Magnet, Red, 1kg  (красная);187,000;CZ5913;1,54 EUR;2,464;Carp Zoom;Прикормки
;        15. Carp Fanatic - All inclusive - groundbaits (прикормка с пеллетсом 2мм) (Catalogue p. 10);;;;0;Carp Zoom;Прикормки
;            Carp Fanatic  - All inclusive - Fire carp, 1kg  (со специями);;CZ5800;1,59 EUR;2,544;Carp Zoom;Прикормки
;            Carp Fanatic - All inclusive - Atomic carp, 1kg (скопекс);12,000;CZ5794;1,59 EUR;2,544;Carp Zoom;Прикормки
;            Carp Fanatic - All inclusive - Atomic carp, 3kg  (скопекс);;CZ5824;3,83 EUR;6,128;Carp Zoom;Прикормки
;            Carp Fanatic - All inclusive - Capital carp, 1kg (медовый);26,000;CZ5787;1,59 EUR;2,544;Carp Zoom;Прикормки
;            Carp Fanatic - All inclusive - Capital carp, 3kg (медовый);;CZ5817;3,83 EUR;6,128;Carp Zoom;Прикормки
;            Carp Fanatic - All inclusive - Fire carp, 3kg (со специями);24,000;CZ5831;3,83 EUR;6,128;Carp Zoom;Прикормки
;        16. Feeder Zoom (фидерная прикормка) (Catalogue p. 11);;;;0;Carp Zoom;Прикормки
;            Feeder Zoom, betaine-fish-GLM, 1 kg (бетаин-рыба-зеленые мидии - зеленый);28,000;CZ8884;1,59 EUR;2,544;Carp Zoom;Прикормки
;            Feeder Zoom, chili-pepper-garlic 1 kg (острый перец-чеснок);;CZ4313;1,59 EUR;2,544;Carp Zoom;Прикормки
;            Feeder Zoom, strawberry-fish-robin red, 1 kg (клубника-рыба-перцевые специи-красная);;CZ8860;1,59 EUR;2,544;Carp Zoom;Прикормки
;            Feeder Zoom, tigernut-fish-halibut, 1 kg  (тигровый орех-рыба-палтус-коричневый);13,000;CZ8877;1,59 EUR;2,544;Carp Zoom;Прикормки
;        17. Method Feeder Groundbaits (методная прикормка) (Catalogue p. 12);;;;0;Carp Zoom;Прикормки
;            Method Feeder groundbait, 1kg, fish-halibut  (рыба-палтус);72,000;CZ9912;1,76 EUR;2,816;Carp Zoom;Прикормки
;            Method Feeder groundbait, 1kg, strawberry-fish (клубника-рыба);43,000;CZ9882;1,76 EUR;2,816;Carp Zoom;Прикормки
;            Method Feeder groundbait, 1kg, sweet spicy carp (сладкие специи);39,000;CZ9899;1,76 EUR;2,816;Carp Zoom;Прикормки
;            Method Feeder groundbait, 1kg, tigernut-chococaramel (тигровый орех-шоколад);;CZ9905;1,76 EUR;2,816;Carp Zoom;Прикормки
;        18. Method Feeder Pellets (метод-фидер пеллетс) (Catalogue p. 12);;;;0;Carp Zoom;Прикормки
;            Method Feeder Pellets, 3mm, 120g, red strawberry (красная, клубника);32,000;CZ9684;0,95 EUR;1,52;Carp Zoom;Прикормки
;            Method Feeder Pellets, 3mm, 120g, yellow honey (желтый, мед);34,000;CZ9417;0,95 EUR;1,52;Carp Zoom;Прикормки
;        19. Competition Zoom Groundbaits (прикормка премиум класса) (Catalogue p. 13);;;;0;Carp Zoom;Прикормки
;            Competition Zoom groundbait, 1kg, big bream (лещ);14,000;CZ9936;2,32 EUR;3,712;Carp Zoom;Прикормки
;            Competition Zoom groundbait, 1kg, big roach (плотва);27,000;CZ9943;2,32 EUR;3,712;Carp Zoom;Прикормки
;            Competition Zoom groundbait, 1kg, etang;30,000;CZ9929;2,32 EUR;3,712;Carp Zoom;Прикормки
;            Competition Zoom groundbait, 1kg, super carp (карп);40,000;CZ9967;2,32 EUR;3,712;Carp Zoom;Прикормки
;            Competition Zoom groundbait, 1kg, super feeder (фидер);28,000;CZ9950;2,32 EUR;3,712;Carp Zoom;Прикормки
;            Competition Zoom groundbait, 1kg, super fish (рыба);36,000;CZ9974;2,32 EUR;3,712;Carp Zoom;Прикормки
;        20. MultiFish Groundbaits (прикормка) (Catalogue p. 14);;;;0;Carp Zoom;Прикормки
;            Multi Fish Groundbait, 1kg, Allround;;CZ9677;0,95 EUR;1,52;Carp Zoom;Прикормки
;            Multi Fish Groundbait, 1kg, Bream (Лещ);;CZ6941;0,95 EUR;1,52;Carp Zoom;Прикормки
;            Multi Fish Groundbait, 1kg, Carp (Карп);;CZ6934;0,95 EUR;1,52;Carp Zoom;Прикормки
;            Multi Fish Groundbait, 1kg, River (Проточная вода, для реки);55,000;CZ6965;0,95 EUR;1,52;Carp Zoom;Прикормки
;            Multi Fish Groundbait, 1kg, Roach (Плотва);13,000;CZ6958;0,95 EUR;1,52;Carp Zoom;Прикормки
;        21. LA SIR?NE X21 (французская прикормка) (Catalogue p. 170);;;;0;Carp Zoom;Прикормки
;            La Sir?ne X21 Groundbait Jaune, 850 kg  - желтая (Французская прикормка для спортсменов,концентрированная,рецепт не менялся с 1946 года);;RI110009;2,55 EUR;4,08;Carp Zoom;Прикормки
;            La Sir?ne X21 Groundbait Rouge, 850g -красная (Французская прикормка для спортсменов,концентрированная,рецепт не менялся с 1946 года);22,000;RI110005;1,99 EUR;3,184;Carp Zoom;Прикормки
;            La Sir?ne X21 Groundbait, 2,5 kg (Французская прикормка для спортсменов,концентрированная,рецепт не менялся с 1946 года);;RI110003;5,59 EUR;8,944;Carp Zoom;Прикормки
;            La Sir?ne X21 Groundbait, 850g (Французская прикормка для спортсменов,концентрированная,рецепт не менялся с 1946 года);;RI110001;2,39 EUR;3,824;Carp Zoom;Прикормки
;        22. Sweet Baby Corn Pellets (пеллетсы из молодой кукурузы) (Catalogue p. 16);;;;0;Carp Zoom;
;            Sweet Baby Corn Pellets, 2500 g (пеллетс из молодой кукурузы);6,000;CZ8532;3,51 EUR;5,616;Carp Zoom;Pellets
;            Sweet Baby Corn Pellets, 800g  (пеллетс из молодой кукурузы);53,000;CZ7873;1,36 EUR;2,176;Carp Zoom;Pellets
;            Sweet Baby Corn Pellets, strawberry, 800 g  (пеллетс из молодой кукурузы-клубничная);;CZ1459;1,52 EUR;2,432;Carp Zoom;Pellets
;        23. MultiFish Pellets (ароматизированный пеллетс) (Catalogue p. 16);;;;0;Carp Zoom;Pellets
;            Multifish Pellets, 6mm, 1kg, fish (пеллетс со вкусом рыбы);22,000;CZ1778;1,20 EUR;1,92;Carp Zoom;Pellets
;            Multifish Pellets, 6mm, 1kg, honey (пеллетс со вкусом меда);3,000;CZ1761;1,20 EUR;1,92;Carp Zoom;Pellets
;            Multifish Pellets, 6mm, 1kg, strawberry (пеллетс со вкусом клубники);10,000;CZ1754;1,20 EUR;1,92;Carp Zoom;Pellets
;        24. Carp Pellets (прикормочный пеллетс) (Catalogue p. 17);;;;0;Carp Zoom;Pellets
;            Carp Pellets, 800 g 10 mm (кормовой пеллетс для карпов);20,000;CZ3608;2,23 EUR;3,568;Carp Zoom;Pellets
;            Carp Pellets, 800 g 3 mm   (кормовой пеллетс для карпов);22,000;CZ7286;2,23 EUR;3,568;Carp Zoom;Pellets
;            Carp Pellets, 800 g 6 mm   (кормовой пеллетс для карпов);27,000;CZ3585;2,23 EUR;3,568;Carp Zoom;Pellets
;        25. Flavoured Pellets (ароматизированный пеллетс) (Catalogue p. 17);;;;0;Carp Zoom;Pellets
